Year,Chamber,Quadrat,In_Out,CO2,Nitrogen,Treatment,Total_Height,Green_Height,Width
2006,2,6,1,0,0,1,110,92,3.4
2006,2,7,0,0,0,1,65,65,5
2006,2,7,0,0,0,1,76,72,2.8
2006,2,7,0,0,0,1,121,111,3.8
2006,2,7,0,0,0,1,135,129,3.9
2006,2,7,0,0,0,1,107,104,3.9
2006,2,7,0,0,0,1,103,89,3.3
2006,2,7,0,0,0,1,121,117,3.9
2006,2,7,0,0,0,1,76,73,3.1
2006,2,7,0,0,0,1,45,45,3.7
2006,2,7,0,0,0,1,62,61,5
2006,2,7,0,0,0,1,104,78,3.7
2006,2,7,0,0,0,1,130,127,4.2
2006,2,7,0,0,0,1,113,110,3.8
2006,2,7,0,0,0,1,118,113,3.5
2006,2,7,0,0,0,1,111,95,3.6
2006,2,7,0,0,0,1,55,55,4.3
2006,2,7,0,0,0,1,99,88,3.5
2006,2,7,0,0,0,1,124,113,3.9
2006,2,7,0,0,0,1,83,83,4.1
2006,2,7,0,0,0,1,97,63,3.4
2006,2,7,0,0,0,1,110,99,4
2006,2,7,0,0,0,1,127,119,4.4
2006,2,7,0,0,0,1,121,113,4.2
2006,2,7,0,0,0,1,51,51,4.3
2006,2,7,0,0,0,1,99,84,4.6
2006,2,7,0,0,0,1,90,89,5.4
2006,2,7,0,0,0,1,59,59,4.5
2006,2,7,0,0,0,1,109,85,4.5
2006,2,7,0,0,0,1,73,73,4.5
2006,2,7,0,0,0,1,107,90,4
2006,2,7,0,0,0,1,88,63,3.6
2006,2,8,0,0,0,1,37,37,4.4
2006,2,8,0,0,0,1,57,57,4.5
2006,2,8,0,0,0,1,82,82,4.4
2006,2,8,0,0,0,1,108,96,3.7
2006,2,8,0,0,0,1,124,114,2.9
2006,2,8,0,0,0,1,81,81,4.3
2006,2,8,0,0,0,1,123,113,2.8
2006,2,8,0,0,0,1,68,68,4.6
2006,2,8,0,0,0,1,54,54,3.2
2006,2,8,0,0,0,1,115,107,3.8
2006,2,8,0,0,0,1,114,106,3.6
2006,2,8,0,0,0,1,65,65,4.3
2006,2,8,0,0,0,1,97,85,3.5
2006,2,8,0,0,0,1,92,85,3.3
2006,2,8,0,0,0,1,101,99,3.5
2006,2,8,0,0,0,1,118,110,3.8
2006,2,8,0,0,0,1,124,111,4.4
2006,2,8,0,0,0,1,119,112,3.9
2006,2,8,0,0,0,1,73,73,3.7
2006,2,8,0,0,0,1,114,110,3.9
2006,2,8,0,0,0,1,101,77,4.1
2006,2,8,0,0,0,1,125,113,4.1
2006,2,8,0,0,0,1,71,71,4.4
2006,2,8,0,0,0,1,104,102,3.6
2006,2,8,0,0,0,1,121,110,3.8
2006,2,8,0,0,0,1,91,84,4.1
2006,2,8,0,0,0,1,107,107,4.7
2006,2,8,0,0,0,1,80,54,4
2006,2,8,0,0,0,1,120,115,4.2
2006,2,8,0,0,0,1,100,93,3.5
2006,2,8,0,0,0,1,119,112,4.3
2006,2,8,0,0,0,1,80,80,4.2
2006,2,8,0,0,0,1,117,111,4.1
2006,2,8,0,0,0,1,100,95,3.2
2006,2,8,0,0,0,1,104,97,3.8
2006,2,8,0,0,0,1,88,72,4.2
2006,2,8,0,0,0,1,36,36,4.5
2006,2,8,0,0,0,1,129,124,3.9
2006,2,8,0,0,0,1,111,103,4.1
2006,2,8,0,0,0,1,120,116,4
2006,3,1,1,1,0,3,91,90,3.3
2006,3,1,1,1,0,3,98,95,3.7
2006,3,1,1,1,0,3,100,92,3.6
2006,3,1,1,1,0,3,110,97,3.3
2006,3,1,1,1,0,3,99,92,3.5
2006,3,1,1,1,0,3,100,85,3.9
2006,3,1,1,1,0,3,87,86,4.6
2006,3,1,1,1,0,3,109,104,3.1
2006,3,1,1,1,0,3,95,90,3.5
2006,3,1,1,1,0,3,80,80,4.3
2006,3,1,1,1,0,3,73,60,3.1
2006,3,1,1,1,0,3,87,70,3.5
2006,3,1,1,1,0,3,101,78,4.6
2006,3,1,1,1,0,3,120,110,4.9
2006,3,1,1,1,0,3,115,112,3.8
2006,3,1,1,1,0,3,67,67,4.5
2006,3,1,1,1,0,3,64,64,4
2006,3,1,1,1,0,3,77,73,2.2
2006,3,1,1,1,0,3,121,117,4
2006,3,1,1,1,0,3,80,80,3.7
2006,3,1,1,1,0,3,111,105,3.4
2006,3,1,1,1,0,3,96,88,3.9
2006,3,1,1,1,0,3,119,102,3.8
2006,3,1,1,1,0,3,78,60,3.5
2006,3,1,1,1,0,3,103,100,3.7
2006,3,1,1,1,0,3,93,93,4.8
2006,3,1,1,1,0,3,94,92,3.2
2006,3,1,1,1,0,3,103,90,2.9
2006,3,1,1,1,0,3,104,88,4.3
2006,3,1,1,1,0,3,103,100,4.1
2006,3,1,1,1,0,3,110,106,3.8
2006,3,1,1,1,0,3,95,85,4
2006,3,1,1,1,0,3,70,70,4.3
2006,3,1,1,1,0,3,62,62,3.8
2006,3,1,1,1,0,3,101,91,3.8
2006,3,1,1,1,0,3,95,94,4
2006,3,1,1,1,0,3,90,72,4.1
2006,3,1,1,1,0,3,87,60,3.3
2006,3,1,1,1,0,3,83,82,4.3
2006,3,1,1,1,0,3,58,58,4.4
2006,3,1,1,1,0,3,47,47,4.3
2006,3,1,1,1,0,3,63,63,4.9
2006,3,1,1,1,0,3,98,94,2.9
2006,3,1,1,1,0,3,129,119,4.8
2006,3,1,1,1,0,3,108,93,3.3
2006,3,1,1,1,0,3,117,99,4.1
2006,3,1,1,1,0,3,121,101,3.2
2006,3,1,1,1,0,3,114,98,4
2006,3,1,1,1,0,3,119,115,4.1
2006,3,1,1,1,0,3,110,99,3.9
2006,3,1,1,1,0,3,110,107,4.1
2006,3,1,1,1,0,3,95,78,3.1
2006,3,1,1,1,0,3,123,119,4.9
2006,3,1,1,1,0,3,108,104,3.9
2006,3,1,1,1,0,3,95,90,3.5
2006,3,2,1,1,0,3,105,100,3.4
2006,3,2,1,1,0,3,80,76,3.8
2006,3,2,1,1,0,3,86,76,2.7
2006,3,2,1,1,0,3,93,91,3.2
2006,3,2,1,1,0,3,102,85,2.2
2006,3,2,1,1,0,3,98,81,3.1
2006,3,2,1,1,0,3,110,80,4.4
2006,3,2,1,1,0,3,80,80,2.8
2006,3,2,1,1,0,3,86,81,3.1
2006,3,2,1,1,0,3,90,70,3.2
2006,3,2,1,1,0,3,95,91,3
2006,3,2,1,1,0,3,108,106,4.1
2006,3,2,1,1,0,3,73,65,2.3
2006,3,2,1,1,0,3,80,65,2.3
2006,3,2,1,1,0,3,100,81,2.4
2006,3,2,1,1,0,3,83,55,4.2
2006,3,2,1,1,0,3,100,88,3.4
2006,3,2,1,1,0,3,98,86,3.3
2006,3,2,1,1,0,3,94,88,2.5
2006,3,3,1,1,0,3,102,96,3.9
2006,3,3,1,1,0,3,87,86,2.8
2006,3,3,1,1,0,3,95,91,3.2
2006,3,3,1,1,0,3,82,71,3.1
2006,3,3,1,1,0,3,95,91,3.3
2006,3,3,1,1,0,3,106,93,3.6
2006,3,3,1,1,0,3,73,73,4.2
2006,3,3,1,1,0,3,75,70,2.7
2006,3,3,1,1,0,3,73,65,2.9
2006,3,3,1,1,0,3,91,87,3.3
2006,3,3,1,1,0,3,72,55,4.1
2006,3,3,1,1,0,3,85,75,2.2
2006,3,3,1,1,0,3,115,100,3.7
2006,3,3,1,1,0,3,93,80,3.5
2006,3,3,1,1,0,3,72,72,3.9
2006,3,3,1,1,0,3,102,96,3.2
2006,3,3,1,1,0,3,55,55,3.2
2006,3,3,1,1,0,3,53,53,3.6
2006,3,3,1,1,0,3,52,48,2.7
2006,3,3,1,1,0,3,105,91,3.8
2006,3,3,1,1,0,3,87,80,2.8
2006,3,3,1,1,0,3,66,52,2.3
2006,3,3,1,1,0,3,105,92,3.9
2006,3,3,1,1,0,3,74,74,4.2
2006,3,3,1,1,0,3,101,86,3.8
2006,3,3,1,1,0,3,91,85,3.1
2006,3,3,1,1,0,3,96,94,3
2006,3,3,1,1,0,3,84,70,3
2006,3,3,1,1,0,3,100,81,3.4
2006,3,3,1,1,0,3,85,76,4.1
2006,3,3,1,1,0,3,100,96,3.7
2006,3,3,1,1,0,3,84,84,3.7
2006,3,3,1,1,0,3,94,79,3.2
2006,3,3,1,1,0,3,103,96,3.1
2006,3,3,1,1,0,3,106,105,3.9
2006,3,3,1,1,0,3,86,75,4.6
2006,3,3,1,1,0,3,81,80,3.2
2006,3,3,1,1,0,3,95,94,3.9
2006,3,3,1,1,0,3,100,91,3.3
2006,3,3,1,1,0,3,99,91,2.9
2006,3,3,1,1,0,3,96,93,3.1
2006,3,3,1,1,0,3,86,82,2.9
2006,3,3,1,1,0,3,100,96,2.9
2006,3,3,1,1,0,3,89,75,3.4
2006,3,3,1,1,0,3,93,86,3.7
2006,3,3,1,1,0,3,97,95,3.3
2006,3,4,1,1,0,3,60,60,2.6
2006,3,4,1,1,0,3,105,90,3
2006,3,4,1,1,0,3,96,95,3.1
2006,3,4,1,1,0,3,65,54,3
2006,3,4,1,1,0,3,71,45,2.8
2006,3,4,1,1,0,3,109,102,3.2
2006,3,4,1,1,0,3,88,84,3.2
2006,3,4,1,1,0,3,92,66,3.5
2006,3,4,1,1,0,3,76,73,2.8
2006,3,4,1,1,0,3,85,58,4.5
2006,3,4,1,1,0,3,96,80,2.6
2006,3,4,1,1,0,3,85,77,3
2006,3,4,1,1,0,3,97,95,3.8
2006,3,4,1,1,0,3,81,76,2.4
2006,3,4,1,1,0,3,44,44,3.7
2006,3,4,1,1,0,3,65,64,3
2006,3,4,1,1,0,3,71,64,2.5
2006,3,4,1,1,0,3,63,49,2.7
2006,3,4,1,1,0,3,90,88,2.7
2006,3,4,1,1,0,3,75,55,3.6
2006,3,4,1,1,0,3,95,90,3.3
2006,3,4,1,1,0,3,115,113,4
2006,3,4,1,1,0,3,77,76,4.3
2006,3,4,1,1,0,3,64,60,2.4
2006,3,4,1,1,0,3,90,90,3.1
2006,3,4,1,1,0,3,81,67,3.1
2006,3,4,1,1,0,3,84,80,3.8
2006,3,4,1,1,0,3,78,78,2.9
2006,3,4,1,1,0,3,73,73,3.3
2006,3,4,1,1,0,3,93,90,2.4
2006,3,4,1,1,0,3,108,106,4.2
2006,3,4,1,1,0,3,90,80,3
2006,3,4,1,1,0,3,70,56,4.4
2006,3,4,1,1,0,3,81,81,2.9
2006,3,4,1,1,0,3,111,110,4.2
2006,3,5,1,1,0,3,56,0,3.5
2006,3,5,1,1,0,3,110,106,4.3
2006,3,5,1,1,0,3,96,86,3.6
2006,3,5,1,1,0,3,61,61,4.3
2006,3,5,1,1,0,3,103,101,3.3
2006,3,5,1,1,0,3,70,70,4.4
2006,3,5,1,1,0,3,104,100,3.5
2006,3,5,1,1,0,3,106,102,3.4
2006,3,5,1,1,0,3,111,85,4.1
2006,3,5,1,1,0,3,117,115,4.9
2006,3,5,1,1,0,3,105,85,3.6
2006,3,5,1,1,0,3,90,90,4.2
2006,3,5,1,1,0,3,63,63,4.3
2006,3,5,1,1,0,3,104,102,3.7
2006,3,5,1,1,0,3,116,103,3.8
2006,3,5,1,1,0,3,71,71,4
2006,3,5,1,1,0,3,111,100,3.6
2006,3,5,1,1,0,3,103,96,2.4
2006,3,5,1,1,0,3,84,84,3.8
2006,3,5,1,1,0,3,112,85,4.4
2006,3,5,1,1,0,3,125,120,2.7
2006,3,5,1,1,0,3,95,95,3.8
2006,3,5,1,1,0,3,117,106,3.7
2006,3,5,1,1,0,3,122,115,3.4
2006,3,5,1,1,0,3,70,70,4
2006,3,5,1,1,0,3,69,69,4.4
2006,3,5,1,1,0,3,110,105,3.4
2006,3,5,1,1,0,3,119,115,3.4
2006,3,5,1,1,0,3,60,60,4.3
2006,3,5,1,1,0,3,125,125,3.9
2006,3,5,1,1,0,3,96,72,3.1
2006,3,5,1,1,0,3,73,73,4.3
2006,3,5,1,1,0,3,106,83,4.4
2006,3,5,1,1,0,3,110,110,3.8
2006,3,5,1,1,0,3,105,100,3.1
2006,3,5,1,1,0,3,95,95,3.1
2006,3,5,1,1,0,3,99,90,3.4
2006,3,5,1,1,0,3,120,115,3.5
2006,3,5,1,1,0,3,86,55,4.2
2006,3,5,1,1,0,3,125,124,4.6
2006,3,5,1,1,0,3,73,65,2.1
2006,3,5,1,1,0,3,111,110,4.5
2006,3,5,1,1,0,3,106,105,3.7
2006,3,5,1,1,0,3,50,0,4
2006,3,5,1,1,0,3,62,46,3
2006,3,5,1,1,0,3,36,36,5
2006,3,5,1,1,0,3,105,103,3.7
2006,3,5,1,1,0,3,102,83,3.8
2006,3,5,1,1,0,3,110,96,3.9
2006,3,5,1,1,0,3,94,93,3.7
2006,3,6,1,1,0,3,66,66,4.3
2006,3,6,1,1,0,3,100,97,3.5
2006,3,6,1,1,0,3,96,65,3.6
2006,3,6,1,1,0,3,88,87,4.7
2006,3,6,1,1,0,3,95,76,3.8
2006,3,6,1,1,0,3,103,82,4.3
2006,3,6,1,1,0,3,83,56,3.8
2006,3,6,1,1,0,3,102,87,3.9
2006,3,6,1,1,0,3,110,92,3.9
2006,3,6,1,1,0,3,33,33,3.7
2006,3,6,1,1,0,3,31,31,3.6
2006,3,6,1,1,0,3,112,108,3.5
2006,3,6,1,1,0,3,65,55,3.6
2006,3,6,1,1,0,3,112,106,3.5
2006,3,6,1,1,0,3,115,109,3.6
2006,3,6,1,1,0,3,117,111,4.3
2006,3,6,1,1,0,3,113,105,3.6
2006,3,6,1,1,0,3,105,100,4
2006,3,6,1,1,0,3,119,116,3.9
2006,3,6,1,1,0,3,122,120,3.8
2006,3,6,1,1,0,3,133,122,3.7
2006,3,6,1,1,0,3,127,122,3.6
2006,3,6,1,1,0,3,117,100,4.2
2006,3,6,1,1,0,3,113,112,3.2
2006,3,6,1,1,0,3,53,53,4.2
2006,3,6,1,1,0,3,114,112,3.9
2006,3,6,1,1,0,3,100,91,3
2006,3,6,1,1,0,3,118,114,4.8
2006,3,6,1,1,0,3,102,96,3.5
2006,3,6,1,1,0,3,108,100,3.8
2006,3,6,1,1,0,3,120,118,4.4
2006,3,6,1,1,0,3,89,84,3.8
2006,3,6,1,1,0,3,97,85,3.4
2006,3,6,1,1,0,3,107,105,3.9
2006,3,6,1,1,0,3,119,114,4.7
2006,3,6,1,1,0,3,122,118,4.4
2006,3,6,1,1,0,3,73,73,4.5
2006,3,6,1,1,0,3,103,98,3.5
2006,3,6,1,1,0,3,109,101,3.8
2006,3,6,1,1,0,3,33,33,3.2
2006,3,6,1,1,0,3,28,28,4.7
2006,3,6,1,1,0,3,117,112,4.8
2006,3,6,1,1,0,3,122,116,4.3
2006,3,6,1,1,0,3,103,96,3.2
2006,3,6,1,1,0,3,101,92,3.9
2006,3,6,1,1,0,3,114,97,3.6
2006,3,6,1,1,0,3,115,115,5.1
2006,3,6,1,1,0,3,117,107,4.2
2006,3,6,1,1,0,3,101,97,4
2006,3,6,1,1,0,3,124,122,3.1
2006,3,6,1,1,0,3,126,118,4.9
2006,3,6,1,1,0,3,124,103,3.8
2006,3,6,1,1,0,3,97,90,3.8
2006,3,6,1,1,0,3,122,119,4.6
2006,3,6,1,1,0,3,117,106,4.2
2006,3,6,1,1,0,3,118,115,4
2006,3,6,1,1,0,3,111,108,3.3
2006,3,6,1,1,0,3,116,114,3.8
2006,3,6,1,1,0,3,111,80,4.7
2006,3,6,1,1,0,3,121,110,3.9
2006,3,6,1,1,0,3,113,109,3.9
2006,3,6,1,1,0,3,118,113,3.9
2006,3,6,1,1,0,3,74,74,4.2
2006,3,7,0,1,0,3,40,40,5.2
2006,3,7,0,1,0,3,52,52,3.4
2006,3,7,0,1,0,3,116,109,3.5
2006,3,7,0,1,0,3,84,60,4.7
2006,3,7,0,1,0,3,45,45,4.2
2006,3,7,0,1,0,3,116,14,3.7
2006,3,7,0,1,0,3,133,132,5.1
2006,3,7,0,1,0,3,66,66,3.9
2006,3,7,0,1,0,3,76,76,5.2
2006,3,7,0,1,0,3,133,128,4.1
2006,3,7,0,1,0,3,85,85,4.6
2006,3,7,0,1,0,3,60,60,4.2
2006,3,7,0,1,0,3,124,117,4.1
2006,3,7,0,1,0,3,65,65,4.1
2006,3,7,0,1,0,3,90,76,4.7
2006,3,7,0,1,0,3,107,88,3.7
2006,3,7,0,1,0,3,116,96,3.7
2006,3,7,0,1,0,3,91,91,4.6
2006,3,7,0,1,0,3,117,102,3.6
2006,3,7,0,1,0,3,65,65,5.5
2006,3,7,0,1,0,3,106,97,3.2
2006,3,7,0,1,0,3,95,75,4.4
2006,3,7,0,1,0,3,102,80,4
2006,3,7,0,1,0,3,104,99,3.4
2006,3,7,0,1,0,3,106,97,4
2006,3,7,0,1,0,3,121,114,3.5
2006,3,7,0,1,0,3,100,84,3.5
2006,3,7,0,1,0,3,65,65,4.7
2006,3,7,0,1,0,3,100,85,3.8
2006,3,7,0,1,0,3,126,122,3.7
2006,3,7,0,1,0,3,105,82,3.9
2006,3,7,0,1,0,3,40,40,4
2006,3,7,0,1,0,3,63,63,4.9
2006,3,7,0,1,0,3,52,52,5.5
2006,3,7,0,1,0,3,103,75,4
2006,3,7,0,1,0,3,109,107,4.5
2006,3,7,0,1,0,3,102,101,4.6
2006,3,7,0,1,0,3,55,55,5.6
2006,3,7,0,1,0,3,116,110,4
2006,3,7,0,1,0,3,114,100,4.2
2006,3,7,0,1,0,3,117,110,3.8
2006,3,7,0,1,0,3,100,98,4.9
2006,3,7,0,1,0,3,95,79,3.4
2006,3,8,0,1,0,3,105,102,3.6
2006,3,8,0,1,0,3,94,87,4
2006,3,8,0,1,0,3,107,102,4
2006,3,8,0,1,0,3,111,111,5.9
2006,3,8,0,1,0,3,107,106,6.2
2006,3,8,0,1,0,3,101,45,3.5
2006,3,8,0,1,0,3,113,107,4.1
2006,3,8,0,1,0,3,124,120,4.4
2006,3,8,0,1,0,3,104,100,3.5
2006,3,8,0,1,0,3,93,93,5.1
2006,3,8,0,1,0,3,91,77,4.4
2006,3,8,0,1,0,3,90,75,5
2006,3,8,0,1,0,3,100,87,3.9
2006,3,8,0,1,0,3,120,100,4.4
2006,3,8,0,1,0,3,125,115,4.3
2006,3,8,0,1,0,3,114,106,3.5
2006,3,8,0,1,0,3,131,113,4.5
2006,3,8,0,1,0,3,115,109,3.1
2006,3,8,0,1,0,3,110,102,4.4
2006,3,8,0,1,0,3,119,112,3.7
2006,3,8,0,1,0,3,135,129,3.4
2006,3,8,0,1,0,3,106,100,3.9
2006,3,8,0,1,0,3,121,118,3.7
2006,3,8,0,1,0,3,102,92,3.3
2006,3,8,0,1,0,3,123,118,4.2
2006,3,8,0,1,0,3,69,69,4.4
2006,3,8,0,1,0,3,97,92,3.4
2006,3,8,0,1,0,3,78,78,4.6
2006,3,8,0,1,0,3,120,115,3.8
2006,3,8,0,1,0,3,95,89,3.4
2006,3,8,0,1,0,3,121,115,3.7
2006,3,8,0,1,0,3,118,112,3.9
2006,3,8,0,1,0,3,95,88,3.3
2006,4,1,1,0,1,2,36,36,4.3
2006,4,1,1,0,1,2,60,60,5.2
2006,4,1,1,0,1,2,85,65,4.1
2006,4,1,1,0,1,2,106,90,3.1
2006,4,1,1,0,1,2,103,94,3.1
2006,4,1,1,0,1,2,88,80,3
2006,4,1,1,0,1,2,87,81,3.2
2006,4,1,1,0,1,2,106,101,3.8
2006,4,1,1,0,1,2,103,100,4
2006,4,1,1,0,1,2,100,86,4.6
2006,4,1,1,0,1,2,111,103,3.5
2006,4,1,1,0,1,2,86,80,2.9
2006,4,1,1,0,1,2,61,61,5
2006,4,1,1,0,1,2,53,53,4.7
2006,4,1,1,0,1,2,47,47,5
2006,4,1,1,0,1,2,69,69,3.8
2006,4,1,1,0,1,2,82,81,4.1
2006,4,1,1,0,1,2,120,113,3.6
2006,4,1,1,0,1,2,86,67,3
2006,4,1,1,0,1,2,105,99,3.1
2006,4,1,1,0,1,2,103,100,4.5
2006,4,1,1,0,1,2,120,108,4.1
2006,4,1,1,0,1,2,101,95,3.3
2006,4,1,1,0,1,2,103,93,3.9
2006,4,1,1,0,1,2,102,93,3.5
2006,4,1,1,0,1,2,82,82,4.9
2006,4,1,1,0,1,2,112,89,4.8
2006,4,1,1,0,1,2,100,93,3
2006,4,1,1,0,1,2,90,89,4.1
2006,4,1,1,0,1,2,115,98,3.2
2006,4,1,1,0,1,2,86,69,3.7
2006,4,1,1,0,1,2,83,82,3.9
2006,4,1,1,0,1,2,100,99,4.7
2006,4,1,1,0,1,2,111,104,3
2006,4,1,1,0,1,2,98,81,3.5
2006,4,1,1,0,1,2,113,104,3.1
2006,4,1,1,0,1,2,73,73,4
2006,4,2,1,0,1,2,65,60,2.5
2006,4,2,1,0,1,2,46,46,4
2006,4,2,1,0,1,2,115,108,3.5
2006,4,2,1,0,1,2,90,89,4.2
2006,4,2,1,0,1,2,110,105,3.3
2006,4,2,1,0,1,2,123,118,4.1
2006,4,2,1,0,1,2,97,96,4.6
2006,4,2,1,0,1,2,92,78,3.3
2006,4,2,1,0,1,2,122,113,3.7
2006,4,2,1,0,1,2,83,75,3.2
2006,4,2,1,0,1,2,109,99,3.9
2006,4,2,1,0,1,2,88,80,3.4
2006,4,2,1,0,1,2,95,94,4.4
2006,4,2,1,0,1,2,80,80,4.6
2006,4,2,1,0,1,2,103,98,3.5
2006,4,2,1,0,1,2,121,118,4.3
2006,4,2,1,0,1,2,92,88,3.8
2006,4,2,1,0,1,2,110,95,4.1
2006,4,2,1,0,1,2,87,84,2.5
2006,4,2,1,0,1,2,102,95,3.4
2006,4,2,1,0,1,2,43,43,5.2
2006,4,2,1,0,1,2,100,99,4.8
2006,4,2,1,0,1,2,98,90,3
2006,4,2,1,0,1,2,122,105,4.6
2006,4,2,1,0,1,2,123,98,3.9
2006,4,2,1,0,1,2,102,83,4.1
2006,4,2,1,0,1,2,114,100,3.6
2006,4,2,1,0,1,2,114,105,3.4
2006,4,2,1,0,1,2,117,99,4.1
2006,4,2,1,0,1,2,89,86,3
2006,4,2,1,0,1,2,68,68,4.6
2006,4,2,1,0,1,2,67,59,3.6
2006,4,2,1,0,1,2,58,58,4.5
2006,4,2,1,0,1,2,77,77,4
2006,4,2,1,0,1,2,83,75,3.6
2006,4,2,1,0,1,2,117,110,4.2
2006,4,2,1,0,1,2,97,97,4.6
2006,4,2,1,0,1,2,130,126,4.4
2006,4,2,1,0,1,2,104,104,4.9
2006,4,2,1,0,1,2,123,109,3.4
2006,4,2,1,0,1,2,94,94,5
2006,4,2,1,0,1,2,110,100,3.2
2006,4,2,1,0,1,2,94,93,2.6
2006,4,2,1,0,1,2,96,94,4.5
2006,4,2,1,0,1,2,54,54,3.9
2006,4,2,1,0,1,2,55,54,4.3
2006,4,2,1,0,1,2,68,68,4.3
2006,4,2,1,0,1,2,110,98,3.4
2006,4,2,1,0,1,2,100,77,3.8
2006,4,2,1,0,1,2,98,80,3.6
2006,4,2,1,0,1,2,91,90,4.1
2006,4,2,1,0,1,2,110,104,3.1
2006,4,2,1,0,1,2,108,80,3.9
2006,4,2,1,0,1,2,99,80,3
2006,4,2,1,0,1,2,108,99,3.5
2006,4,3,1,0,1,2,45,45,4.3
2006,4,3,1,0,1,2,87,59,4.1
2006,4,3,1,0,1,2,79,66,3.8
2006,4,3,1,0,1,2,90,72,3.8
2006,4,3,1,0,1,2,79,79,4.7
2006,4,3,1,0,1,2,112,103,3.3
2006,4,3,1,0,1,2,75,73,5.2
2006,4,3,1,0,1,2,106,90,3.9
2006,4,3,1,0,1,2,90,73,3.6
2006,4,3,1,0,1,2,78,62,3.2
2006,4,3,1,0,1,2,109,92,3.6
2006,4,3,1,0,1,2,99,98,5
2006,4,3,1,0,1,2,96,70,4.3
2006,4,3,1,0,1,2,96,93,4.1
2006,4,3,1,0,1,2,100,85,4
2006,4,3,1,0,1,2,101,99,4.7
2006,4,3,1,0,1,2,92,79,3.4
2006,4,3,1,0,1,2,78,53,4.6
2006,4,3,1,0,1,2,117,114,5
2006,4,3,1,0,1,2,68,68,4
2006,4,3,1,0,1,2,67,67,3.5
2006,4,3,1,0,1,2,87,86,4
2006,4,3,1,0,1,2,101,99,4.1
2006,4,3,1,0,1,2,88,60,4.5
2006,4,3,1,0,1,2,55,55,3.7
2006,4,3,1,0,1,2,119,114,4.6
2006,4,3,1,0,1,2,115,114,4.1
2006,4,3,1,0,1,2,67,67,4.6
2006,4,3,1,0,1,2,66,66,4.3
2006,4,3,1,0,1,2,97,96,3.6
2006,4,3,1,0,1,2,93,71,3.7
2006,4,3,1,0,1,2,82,62,3.5
2006,4,3,1,0,1,2,98,97,3.7
2006,4,3,1,0,1,2,28,28,4.3
2006,4,3,1,0,1,2,97,86,4
2006,4,3,1,0,1,2,92,91,3.9
2006,4,4,1,0,1,2,45,45,5
2006,4,4,1,0,1,2,68,38,3.1
2006,4,4,1,0,1,2,75,74,4.8
2006,4,4,1,0,1,2,79,61,3
2006,4,4,1,0,1,2,79,55,3.9
2006,4,4,1,0,1,2,86,63,3.7
2006,4,4,1,0,1,2,91,70,3.6
2006,4,4,1,0,1,2,94,84,3.7
2006,4,4,1,0,1,2,96,94,4.9
2006,4,4,1,0,1,2,93,82,3.9
2006,4,4,1,0,1,2,112,105,4.3
2006,4,4,1,0,1,2,55,55,4.2
2006,4,4,1,0,1,2,63,63,3.6
2006,4,4,1,0,1,2,107,104,5.3
2006,4,4,1,0,1,2,97,72,3.5
2006,4,4,1,0,1,2,82,82,4.7
2006,4,4,1,0,1,2,93,71,3.2
2006,4,4,1,0,1,2,107,80,4.3
2006,4,4,1,0,1,2,107,104,4.7
2006,4,4,1,0,1,2,94,86,3.3
2006,4,4,1,0,1,2,98,76,3.6
2006,4,4,1,0,1,2,92,68,3.3
2006,4,4,1,0,1,2,82,55,3.1
2006,4,4,1,0,1,2,46,46,4.8
2006,4,4,1,0,1,2,58,58,4.2
2006,4,4,1,0,1,2,60,60,4.7
2006,4,4,1,0,1,2,97,95,3.8
2006,4,4,1,0,1,2,90,88,4.5
2006,4,4,1,0,1,2,103,101,4.5
2006,4,4,1,0,1,2,97,85,3.6
2006,4,4,1,0,1,2,79,79,4.1
2006,4,4,1,0,1,2,98,82,4.2
2006,4,4,1,0,1,2,70,55,3.2
2006,4,4,1,0,1,2,60,60,5.4
2006,4,4,1,0,1,2,96,85,4
2006,4,4,1,0,1,2,100,88,3.7
2006,4,4,1,0,1,2,78,76,3.4
2006,4,4,1,0,1,2,78,77,5.1
2006,4,4,1,0,1,2,91,81,3.4
2006,4,4,1,0,1,2,95,84,4.3
2006,4,5,1,0,1,2,51,50,4.6
2006,4,5,1,0,1,2,45,45,4.7
2006,4,5,1,0,1,2,84,48,2.3
2006,4,5,1,0,1,2,102,80,3.5
2006,4,5,1,0,1,2,105,96,3.5
2006,4,5,1,0,1,2,100,99,4.3
2006,4,5,1,0,1,2,92,83,3.7
2006,4,5,1,0,1,2,101,92,3.3
2006,4,5,1,0,1,2,99,98,4.8
2006,4,5,1,0,1,2,115,109,4.2
2006,4,5,1,0,1,2,100,99,5.2
2006,4,5,1,0,1,2,73,62,3.3
2006,4,5,1,0,1,2,77,77,4.9
2006,4,5,1,0,1,2,103,94,3.9
2006,4,5,1,0,1,2,94,69,3.9
2006,4,5,1,0,1,2,107,72,3.4
2006,4,5,1,0,1,2,95,80,4.6
2006,4,5,1,0,1,2,44,44,3.5
2006,4,5,1,0,1,2,55,55,3.9
2006,4,5,1,0,1,2,47,47,4.9
2006,4,5,1,0,1,2,55,55,5.3
2006,4,5,1,0,1,2,86,75,3.6
2006,4,5,1,0,1,2,84,83,4.5
2006,4,5,1,0,1,2,96,87,4.7
2006,4,5,1,0,1,2,96,86,3.7
2006,4,5,1,0,1,2,99,95,3.1
2006,4,5,1,0,1,2,97,91,3.9
